Country,Keyword,Title,URL,Date
Philippines,El Niño,DOST : Preparation will prevent severe impacts of El Niño | Reine Juvierre S . Alberto,https://businessmirror.com.ph/2024/01/28/dost-preparation-will-prevent-severe-impacts-of-el-nino/,N/A
Philippines,El Niño,Is the Philippines prepared for El Niño ? ,https://www.rappler.com/newsbreak/explainers/is-philippines-ready-el-nino/,N/A
Philippines,El Niño,4 Central Luzon provinces under dry spell,https://www.philstar.com/headlines/2024/02/19/2334434/4-central-luzon-provinces-under-dry-spell,N/A
Philippines,El Niño,Poe pushes for water department to address El Niño threat,https://newsinfo.inquirer.net/1878037/poe-on-pushing-for-water-dept-especially-with-stronger-el-nino-threat,N/A
Philippines,El Niño,"In Luzon , dry spell brings hardship to coco farmers",https://newsinfo.inquirer.net/1902707/in-luzon-dry-spell-brings-hardship-to-coco-farmers,N/A
Philippines,El Niño,"Bulalacao , Or . Mindoro under state of calamity due to El Niño",https://newsinfo.inquirer.net/1911402/fwd-mindoro-town-state-of-calamity-el-nino,N/A
Philippines,El Niño,"Cebu , 10 other areas experiencing dry conditions",https://www.sunstar.com.ph/cebu/cebu-10-other-areas-experiencing-dry-conditions,N/A
Philippines,El Niño,President wants coordinated efforts vs El Niño phenomenon,https://newsinfo.inquirer.net/1874304/president-wants-coordinated-efforts-vs-stronger-el-nino-phenomenon,N/A
Philippines,El Niño,Tepid farm output worries monetary authorities,https://businessmirror.com.ph/2024/02/19/tepid-farm-output-worries-monetary-authorities/,N/A
Philippines,El Niño,DSWD eyes  LAWA at BINHI  project to combat El Niño impacts,https://www.pna.gov.ph/articles/1219211,N/A
Philippines,El Niño,  Low chance of tropical cyclone in PH this January  ,https://www.sunstar.com.ph/cebu/low-chance-of-tropical-cyclone-in-ph-this-january,N/A
Philippines,El Niño,DSWD bares assistance plan to cushion impact of El Niño,https://newsinfo.inquirer.net/1875394/fwd-dswd-on-el-nino,N/A
Philippines,El Niño,65 provinces face El Niño drought,https://www.philstar.com/headlines/2023/12/13/2318463/65-provinces-face-el-nio-drought,N/A
Philippines,El Niño,No weather disturbance in next 2 weeks – PAGASA,https://www.philstar.com/headlines/2024/02/25/2335916/no-weather-disturbance-next-2-weeks-pagasa,N/A
Philippines,El Niño,"El Niño may peak in April 2024 , 63 provinces could be affected DOST",https://www.cnnphilippines.com/news/2023/12/19/El-Nino-peak-April-2024.html,N/A
Philippines,El Niño,CCC issues El Niño defense measures,https://www.philstar.com/headlines/2024/02/25/2335913/ccc-issues-el-nio-defense-measures,N/A
Philippines,El Niño,Collective effort key to El Niño mitigation,https://www.manilatimes.net/2024/02/17/news/national/collective-effort-key-to-el-nio-mitigation/1932855,N/A
Philippines,El Niño,Marcos orders coordinated efforts to combat El Niño,https://www.philstar.com/headlines/climate-and-environment/2023/12/12/2318354/marcos-orders-coordinated-efforts-combat-el-nio,N/A
Philippines,El Niño,"El Niño affects Cebu , 10 provinces in Visayas",https://www.sunstar.com.ph/cebu/el-ni%C3%B1o-affects-cebu-10-provinces-in-visayas,N/A
Philippines,El Niño,Marcos rushes irrigation projects for El Niño,https://www.philstar.com/headlines/2023/12/14/2318686/marcos-rushes-irrigation-projects-el-nio,N/A
Philippines,El Niño,  El Niño - hit provinces may increase to 80  ,https://www.philstar.com/nation/2024/02/29/2336979/el-nio-hit-provinces-may-increase-80,N/A
Philippines,El Niño,Marcos sets water infrastructure deadline amid El Niño,https://newsinfo.inquirer.net/1875033/marcos-sets-water-infrastructure-deadline-amid-el-nino,N/A
Philippines,El Niño,Rates to stay  higher for longer  BSP - BusinessWorld Online,https://www.bworldonline.com/top-stories/2023/12/21/564906/rates-to-stay-higher-for-longer-bsp/,N/A
Philippines,El Niño,PHL expected to import more rice due to El Niño - BusinessWorld Online,https://www.bworldonline.com/top-stories/2023/12/22/565161/phl-expected-to-import-more-rice-due-to-el-nino/,N/A
Philippines,El Niño,DOE expects adequate power supply next year,https://www.philstar.com/business/2023/12/15/2318884/doe-expects-adequate-power-supply-next-year,N/A
Philippines,El Niño,Preparing for El Niño : Cauayan Plans for Dry Spell Impact and Relief Efforts,https://www.sunstar.com.ph/bacolod/cauayan-lays-out-plans-for-dry-spell,N/A
Philippines,El Niño,"2 . 7 million Zimbabweans need food aid as El Niño compounds crisis , says WFP | Farai Mutsaka",https://businessmirror.com.ph/2024/01/18/2-7-million-zimbabweans-need-food-aid-as-el-nino-compounds-crisis-says-wfp/,N/A
Philippines,El Niño,Power supply sufficient amid El Niño – DoE | The Manila Times,https://www.manilatimes.net/2023/12/23/news/national/power-supply-sufficient-amid-el-nio-doe/1925355,N/A
Philippines,El Niño,DA chief sees flat rice output growth for PHL in 2023 amid El Niño threat,https://businessmirror.com.ph/2024/01/16/da-chief-sees-flat-rice-output-growth-for-phl-in-2023-amid-el-nino-threat/,N/A
Philippines,El Niño,DA sees domestic milled rice output decline in H1 2024 amid El Niño threat,https://businessmirror.com.ph/2023/12/15/da-sees-domestic-milled-rice-output-decline-in-h1-2024-amid-el-nino-threat/,N/A
Philippines,El Niño,Marcos reactivates El Niño task force | The Manila Times,https://www.manilatimes.net/2024/01/23/news/national/marcos-reactivates-el-nio-task-force/1929291,N/A
Philippines,El Niño,Agri damage due to El Niño now at P941 . 7 million NDRRMC,https://newsinfo.inquirer.net/1912233/agri-damage-due-to-el-nino-now-at-p941-7-million-ndrrmc,N/A
Philippines,El Niño,DA : Initial El Niño damage at P717k | The Manila Times,https://www.manilatimes.net/2024/01/26/business/top-business/da-initial-el-nio-damage-at-p717k/1929767,N/A
Philippines,El Niño,DA monitors onset of El Niño,https://www.sunstar.com.ph/davao/da-monitors-onset-of-el-ni%C3%B1o,N/A
Philippines,El Niño,Poe says Senate to push Dept of Water amid El Niño jitters ; SINAG chides Neda,https://businessmirror.com.ph/2023/12/21/poe-says-senate-to-push-dept-of-water-amid-el-nino-jitters-sinag-chides-neda/,N/A
Philippines,El Niño,Palace orders agencies to prepare plans to mitigate El Niño impact,https://www.bworldonline.com/economy/2023/12/12/563207/palace-orders-agencies-to-prepare-plans-to-mitigate-el-nino-impact/,N/A
Philippines,El Niño,Prepare for El Niño : Veterinarian Urges Animal Raisers to Vaccinate and Protect Livestock,https://www.sunstar.com.ph/bacolod/animal-raisers-told-to-brace-for-el-ni%C3%B1o,N/A
Philippines,El Niño,Marcos : Boosted water capacity needed as buffer seen to only last until Q1,http://www.cnnphilippines.com/news/2023/12/15/marcos-water-supply-buffer-el-nino.html,N/A
Philippines,El Niño,El Niño Influence on the Philippines and the Ongoing Dry Spell - westernpacificweather . com,https://westernpacificweather.com/el-ninos-influence-on-the-philippines-and-the-ongoing-dry-spell/,N/A
Philippines,El Niño,No drought spells,https://www.sunstar.com.ph/davao/no-drought-spells,N/A
Philippines,El Niño,"China expects searing heat , more weather extremes in 2024",https://www.bworldonline.com/world/2023/12/26/565406/china-expects-searing-heat-more-weather-extremes-in-2024/,N/A
Philippines,El Niño,Water crisis likely if El Niño intensifies | The Manila Times,https://www.manilatimes.net/2023/12/20/news/national/water-crisis-likely-if-el-nio-intensifies/1924986,N/A
Philippines,El Niño,Palay production targeted to exceed 20 million MT in 2024,https://www.bworldonline.com/economy/2024/01/08/567561/palay-production-targeted-to-exceed-20-million-mt-in-2024/,N/A
Philippines,El Niño,Bracing for the dry spell,https://opinion.inquirer.net/169273/bracing-for-the-dry-spell,N/A
Philippines,El Niño,Marcos wants water projects completed by early Q2 amid El Niño threats,http://www.cnnphilippines.com/news/2023/12/13/marcos-water-projects-el-nino.html,N/A
Philippines,El Niño,DOH : Dengue cases drop 16 % amid  strong  El Niño,http://www.cnnphilippines.com/news/2024/1/25/doh-dengue-cases-down.html,N/A
Philippines,El Niño,DOH : Dengue cases drop 16 % amid  strong  El Niño,https://www.cnnphilippines.com/news/2024/1/25/doh-dengue-cases-down.html,N/A
Philippines,El Niño,NIA considering crop calendar adjustment - BusinessWorld Online,https://www.bworldonline.com/agribusiness/2024/02/12/574907/nia-considering-crop-calendar-adjustment/,N/A
Philippines,El Niño,"Palace extends low - tariff regime on rice , other key commodities",https://www.bworldonline.com/economy/2023/12/26/565521/palace-extends-low-tariff-regime-on-rice-other-key-commodities/,N/A
Philippines,El Niño,DA vows insurance aid for farmers and fishers,https://business.inquirer.net/438923/da-vows-insurance-aid-for-farmers-fishers-as-el-nino-lurks,N/A
Philippines,El Niño,Focus on farm output in light of El Niño threat,https://www.manilatimes.net/2023/12/25/business/top-business/focus-on-farm-output-in-light-of-el-nio-threat/1925530,N/A
Philippines,El Niño,Pagasa warns of delayed rainy season due to La Niña,https://www.philstar.com/headlines/2024/01/01/2322726/pagasa-warns-delayed-rainy-season-due-la-nia,N/A
Philippines,El Niño,"  House will continue to fight rice smuggling , hoarding  | Jovee Marie N . de la Cruz",https://businessmirror.com.ph/2024/02/12/house-will-continue-to-fight-rice-smuggling-hoarding/,N/A
Philippines,El Niño,DOE assures sufficient energy supply during El Niño season,https://radyonatin.com/story.php/49284,N/A
Philippines,El Niño,El Niño under control govt,https://tribune.net.ph/2024/02/18/el-ni%C3%B1o-under-control-govt,N/A
Philippines,El Niño,PBBM assures sufficient water supply until Q1 next year amid El Niño threat,https://businessmirror.com.ph/2023/12/15/pbbm-assures-sufficient-water-supply-until-q1-next-year-amid-el-nino-threat/,N/A
Philippines,El Niño,"Philippines records fewer storms , faces worst drought in decades",https://www.philstar.com/headlines/climate-and-environment/2023/12/13/2318554/philippines-records-fewer-storms-faces-worst-drought-decades,N/A
Philippines,El Niño,Dengue cases in Philippines declining,https://www.sunstar.com.ph/manila/dengue-cases-in-ph-declining,N/A
Philippines,El Niño,Damage to agri due to El Niño reaches over P860M -- NDRRMC,https://newsinfo.inquirer.net/1911734/damage-to-agri-due-to-el-nino-reaches-over-p860m-says-ndrrmc,N/A
Philippines,El Niño,"Water rationing starts in Bukidnon as wells , faucets dry up due to El Niño",https://www.rappler.com/nation/mindanao/bukidnon-water-rationing-starts-wells-faucets-dry-up-el-nino-january-2024/,N/A
Philippines,El Niño,NIA : El Niño may affect 20 percent of rice fields,https://newsinfo.inquirer.net/1897341/nia-el-nino-may-affect-20-percent-of-rice-fields,N/A
Philippines,El Niño,EDITORIAL No water to drink,https://www.philstar.com/opinion/2024/01/27/2328906/editorial-no-water-drink,N/A
Philippines,El Niño,Marcos : Tax adjustments eyed to combat El Niño,https://www.philstar.com/headlines/2023/12/14/2318677/marcos-tax-adjustments-eyed-combat-el-nio-,N/A
Philippines,El Niño,Power supply seen as adequate despite El Niño - BusinessWorld Online,https://www.bworldonline.com/economy/2024/02/22/577441/power-supply-seen-as-adequate-despite-el-nino/,N/A
Philippines,El Niño,"Teodoro assures PBBM : Task Force , LGUs mobilizing for El Niño efforts",https://radyonatin.com/story.php/49266,N/A
Philippines,El Niño,Angat Dam water level decreasing daily – MWSS,https://www.philstar.com/nation/2024/01/30/2329462/angat-dams-water-level-decreasing-daily-mwss,N/A
Philippines,El Niño,DA holds regional meetings on El Niño response,http://www.cnnphilippines.com/news/2024/1/13/da-regional-meetings-on-el-ni-o-response.html,N/A
Philippines,El Niño,DA holds regional meetings on El Niño response,https://www.cnnphilippines.com/news/2024/1/13/da-regional-meetings-on-el-ni-o-response.html,N/A
Philippines,El Niño,"Strong El Niño to persist until February , says PAGASA",https://tribune.net.ph/2024/01/strong-el-nino-to-persist-until-february-says-pagasa/,N/A
Philippines,El Niño,Mayor Tabujara Announces Aid for Farmers Affected by El Niño in Cauayan,https://www.sunstar.com.ph/bacolod/cauayan-readies-aid-for-farmers-affected-by-dry-spell,N/A
Philippines,El Niño,DA : Initial agri losses due to El Niño at P700K,https://radyonatin.com/story.php/49126,N/A
Philippines,El Niño,Palay output goal of 20M MT deemed insufficient to satisfy growing demand,https://www.bworldonline.com/economy/2024/01/09/567902/palay-output-goal-of-20m-mt-deemed-insufficient-to-satisfy-growing-demand/,N/A
Philippines,El Niño,Supply shocks could derail 2024 inflation forecast,http://www.cnnphilippines.com/business/2024/1/20/bsp-supply-shocks-inflation-forecast.html,N/A
Philippines,El Niño,PAGASA may declare dry season early,https://www.philstar.com/headlines/2024/02/20/2334652/pagasa-may-declare-dry-season-early,N/A
Philippines,El Niño,El Niño Influence on the Philippines and the Ongoing Dry Spell - westernpacificweather . com,http://westernpacificweather.com/el-ninos-influence-on-the-philippines-and-the-ongoing-dry-spell/,N/A
Philippines,El Niño,PH inflation still not out of the woods BSP,https://www.gmanetwork.com/news/money/economy/891881/ph-inflation-still-not-out-of-the-woods-bsp/story/,N/A
Philippines,El Niño,"Australia sweats in heatwave lifting bushfire risk , amid El Niño",https://newsinfo.inquirer.net/1891988/australia-sweats-in-heatwave-lifting-bushfire-risk-amid-el-nino,N/A
Philippines,El Niño,Farmers see rice output falling next year due to El Niño impact,https://www.bworldonline.com/economy/2023/12/26/565520/farmers-see-rice-output-falling-next-year-due-to-el-nino-impact/,N/A
Philippines,El Niño,Health issues from El Niño and climate change,https://opinion.inquirer.net/170633/health-issues-from-el-nino-and-climate-change,N/A
Philippines,El Niño,65 Phl provinces to experience severe drought by February to May 2024 Solidum,https://tribune.net.ph/2023/12/65-phl-provinces-to-experience-severe-drought-by-february-to-may-2024-solidum/,N/A
Philippines,El Niño,EDITORIAL - More importations,https://www.philstar.com/opinion/2023/12/27/2321542/editorial-more-importations,N/A
Philippines,El Niño,Task force ramps up mitigation efforts as 41 provinces hit by El Niño,https://radyonatin.com/story.php/49223,N/A
Philippines,El Niño,El Niño damage hits P151M – DA | The Manila Times,https://www.manilatimes.net/2024/02/10/business/top-business/el-nio-damage-hits-p151m-da/1931901,N/A
Philippines,El Niño,"2 , 000 families receive aid to combat El Niño impacts in Barmm",https://www.sunstar.com.ph/zamboanga/2000-families-receive-aid-to-combat-el-ni%C3%B1o-impacts-in-barmm,N/A
Philippines,El Niño,Dry spell damage to crops reaches P14 . 4M,https://www.sunstar.com.ph/bacolod/dry-spell-damage-to-crops-reaches-p144m,N/A
Philippines,El Niño,Govt updates action plan on El Niño as drought in 65 provinces looms next year,http://www.cnnphilippines.com/news/2023/12/12/drought-65-provinces-2024.html,N/A
Philippines,El Niño,Marcos asks for public help to mitigate El Niño,https://www.sunstar.com.ph/manila/marcos-asks-for-publics-help-to-mitigate-el-ni%C3%B1o,N/A
Philippines,El Niño,DA Chief enjoins staff to ensure food security amid El Niño fears,https://manilastandard.net/agriculture/314403118/da-chief-enjoins-staff-to-ensure-food-security-amid-el-nino-fears.html,N/A
Philippines,El Niño,Drought in 24 provinces due to  strong  El Niño PAGASA,https://www.philstar.com/headlines/2024/02/08/2331863/drought-24-provinces-due-strong-el-nio-pagasa,N/A
Philippines,El Niño,DOE ensures sufficient energy supply during El Niño season,https://powerphilippines.com/doe-ensures-sufficient-energy-supply-during-el-nino-season/,N/A
Philippines,El Niño,能源部為厄爾尼諾現象對電力的影響做好準備,http://www.shangbao.com.ph/jjxw/2023/12-15/150659.shtml,N/A
Philippines,El Niño,El Niño casts dark cloud over Philippines power situation,https://www.philstar.com/business/2023/12/27/2321530/el-nio-casts-dark-cloud-over-philippines-power-situation,N/A
Philippines,El Niño,Rice supply deemed sufficient through first six months DA,https://www.bworldonline.com/economy/2024/02/08/574745/rice-supply-deemed-sufficient-through-first-six-months-da/,N/A
Philippines,El Niño,PBBM orders completion of water - related projects by April 2024,https://www.pna.gov.ph/articles/1215324,N/A
Somalia,drought,FAO inks $43 . 8 million to reduce flood risk and mitigate drought in Somalia – Radio Dalsan,https://www.radiodalsan.com/fao-inks-43-8-million-to-reduce-flood-risk-and-mitigate-drought-in-somalia/,N/A
